ts_ms,received_ts_ms,window_slug,outcome,tick_type,price,size,side,best_bid,best_ask,timestamp
1774132203823,1774132203887,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:03.823
1774132203832,1774132203897,btc-updown-15m-1774132200,Down,trade,0.45,3.088887,,0.44,0.45,2026-03-21 22:30:03.832
1774132203852,1774132203915,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:03.852
1774132203859,1774132203923,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:03.859
1774132203859,1774132203923,btc-updown-15m-1774132200,Down,trade,0.45,3.022221,,0.44,0.45,2026-03-21 22:30:03.859
1774132203872,1774132203934,btc-updown-15m-1774132200,Down,trade,0.45,3.088887,,0.44,0.45,2026-03-21 22:30:03.872
1774132203893,1774132203964,btc-updown-15m-1774132200,Down,trade,0.45,3.022221,,0.44,0.45,2026-03-21 22:30:03.893
1774132203933,1774132204001,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:03.933
1774132203938,1774132204004,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:03.938
1774132203978,1774132204041,btc-updown-15m-1774132200,Down,trade,0.45,3.11111,,0.44,0.45,2026-03-21 22:30:03.978
1774132203994,1774132204056,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:03.994
1774132203995,1774132204057,btc-updown-15m-1774132200,Down,trade,0.45,5.0,,0.44,0.45,2026-03-21 22:30:03.995
1774132204013,1774132204077,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.013
1774132204075,1774132204140,btc-updown-15m-1774132200,Down,trade,0.45,2.444443,,0.44,0.45,2026-03-21 22:30:04.075
1774132204107,1774132204185,btc-updown-15m-1774132200,Down,trade,0.45,20.0,,0.44,0.45,2026-03-21 22:30:04.107
1774132204460,1774132204606,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.460
1774132204498,1774132204605,btc-updown-15m-1774132200,Down,trade,0.45,16.355554,,0.44,0.45,2026-03-21 22:30:04.498
1774132204509,1774132204682,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.509
1774132204523,1774132204682,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.523
1774132204542,1774132204723,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.542
1774132204544,1774132204682,btc-updown-15m-1774132200,Down,trade,0.45,40.0,,0.44,0.45,2026-03-21 22:30:04.544
1774132204553,1774132204732,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.553
1774132204560,1774132204682,btc-updown-15m-1774132200,Down,trade,0.45,12.0,,0.44,0.45,2026-03-21 22:30:04.560
1774132204571,1774132204734,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.571
1774132204589,1774132204724,btc-updown-15m-1774132200,Down,trade,0.45,3.044443,,0.44,0.45,2026-03-21 22:30:04.589
1774132204608,1774132204734,btc-updown-15m-1774132200,Down,trade,0.45,10.0,,0.44,0.45,2026-03-21 22:30:04.608
1774132204619,1774132204761,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.619
1774132204638,1774132204761,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.638
1774132204655,1774132204762,btc-updown-15m-1774132200,Down,trade,0.45,6.666665,,0.44,0.45,2026-03-21 22:30:04.655
1774132204656,1774132204762,btc-updown-15m-1774132200,Down,trade,0.45,15.0,,0.44,0.45,2026-03-21 22:30:04.656
1774132204673,1774132204763,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.673
1774132204697,1774132204774,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.697
1774132204705,1774132204780,btc-updown-15m-1774132200,Down,trade,0.45,15.0,,0.44,0.45,2026-03-21 22:30:04.705
1774132204728,1774132204789,btc-updown-15m-1774132200,Down,trade,0.45,500.0,,0.44,0.45,2026-03-21 22:30:04.728
1774132204753,1774132204815,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.753
1774132204791,1774132204853,btc-updown-15m-1774132200,Down,trade,0.45,15.0,,0.44,0.45,2026-03-21 22:30:04.791
1774132204850,1774132204913,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.850
1774132204863,1774132204926,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.863
1774132204888,1774132204955,btc-updown-15m-1774132200,Down,trade,0.45,17.6,,0.44,0.45,2026-03-21 22:30:04.888
1774132204905,1774132204968,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.905
1774132204909,1774132204971,btc-updown-15m-1774132200,Down,trade,0.45,40.0,,0.44,0.45,2026-03-21 22:30:04.909
1774132204920,1774132204984,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.920
1774132204940,1774132205003,btc-updown-15m-1774132200,Down,trade,0.45,15.0,,0.44,0.45,2026-03-21 22:30:04.940
1774132204955,1774132205017,btc-updown-15m-1774132200,Down,trade,0.45,40.0,,0.44,0.45,2026-03-21 22:30:04.955
1774132204955,1774132205018,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.955
1774132204988,1774132205053,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:04.988
1774132204999,1774132205062,btc-updown-15m-1774132200,Down,trade,0.45,15.0,,0.44,0.45,2026-03-21 22:30:04.999
1774132205011,1774132205080,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.011
1774132205019,1774132205086,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.019
1774132205027,1774132205102,btc-updown-15m-1774132200,Down,trade,0.45,7.777776,,0.44,0.45,2026-03-21 22:30:05.027
1774132205029,1774132205102,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.029
1774132205040,1774132205109,btc-updown-15m-1774132200,Down,trade,0.45,15.0,,0.44,0.45,2026-03-21 22:30:05.040
1774132205044,1774132205109,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.044
1774132205050,1774132205126,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.050
1774132205056,1774132205126,btc-updown-15m-1774132200,Down,trade,0.45,11.444443,,0.44,0.45,2026-03-21 22:30:05.056
1774132205056,1774132205126,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.056
1774132205066,1774132205128,btc-updown-15m-1774132200,Down,trade,0.45,20.0,,0.44,0.45,2026-03-21 22:30:05.066
1774132205068,1774132205132,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.068
1774132205075,1774132205141,btc-updown-15m-1774132200,Down,trade,0.45,2.222221,,0.44,0.45,2026-03-21 22:30:05.075
1774132205083,1774132205151,btc-updown-15m-1774132200,Down,trade,0.45,64.0,,0.44,0.45,2026-03-21 22:30:05.083
1774132205085,1774132205158,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.085
1774132205093,1774132205159,btc-updown-15m-1774132200,Down,trade,0.45,54.0,,0.44,0.45,2026-03-21 22:30:05.093
1774132205094,1774132205162,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.094
1774132205100,1774132205164,btc-updown-15m-1774132200,Down,trade,0.45,64.0,,0.44,0.45,2026-03-21 22:30:05.100
1774132205100,1774132205165,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.100
1774132205110,1774132205174,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.110
1774132205119,1774132205182,btc-updown-15m-1774132200,Down,trade,0.45,10.133332,,0.44,0.45,2026-03-21 22:30:05.119
1774132205119,1774132205185,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.119
1774132205127,1774132205190,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.127
1774132205136,1774132205200,btc-updown-15m-1774132200,Down,trade,0.45,5.0,,0.44,0.45,2026-03-21 22:30:05.136
1774132205137,1774132205200,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.137
1774132205139,1774132205200,btc-updown-15m-1774132200,Down,trade,0.45,3.066665,,0.44,0.45,2026-03-21 22:30:05.139
1774132205142,1774132205206,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.142
1774132205146,1774132205209,btc-updown-15m-1774132200,Down,trade,0.45,19.0,,0.44,0.45,2026-03-21 22:30:05.146
1774132205150,1774132205213,btc-updown-15m-1774132200,Down,trade,0.45,6.0,,0.44,0.45,2026-03-21 22:30:05.150
1774132205152,1774132205216,btc-updown-15m-1774132200,Down,trade,0.45,3.066665,,0.44,0.45,2026-03-21 22:30:05.152
1774132205162,1774132205226,btc-updown-15m-1774132200,Down,trade,0.45,24.0,,0.44,0.45,2026-03-21 22:30:05.162
1774132205170,1774132205240,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.170
1774132205173,1774132205235,btc-updown-15m-1774132200,Down,trade,0.45,22.222221,,0.44,0.45,2026-03-21 22:30:05.173
1774132205180,1774132205272,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.180
1774132205195,1774132205272,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.195
1774132205213,1774132205291,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.213
1774132205216,1774132205280,btc-updown-15m-1774132200,Down,trade,0.45,11.0,,0.44,0.45,2026-03-21 22:30:05.216
1774132205229,1774132205293,btc-updown-15m-1774132200,Down,trade,0.45,8.0,,0.44,0.45,2026-03-21 22:30:05.229
1774132205242,1774132205307,btc-updown-15m-1774132200,Down,trade,0.45,24.0,,0.44,0.45,2026-03-21 22:30:05.242
1774132205258,1774132205323,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.258
1774132205272,1774132205337,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.272
1774132205283,1774132205349,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.283
1774132205290,1774132205363,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.290
1774132205293,1774132205363,btc-updown-15m-1774132200,Down,trade,0.45,13.066665,,0.44,0.45,2026-03-21 22:30:05.293
1774132205296,1774132205366,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.296
1774132205302,1774132205368,btc-updown-15m-1774132200,Down,trade,0.45,16.71111,,0.44,0.45,2026-03-21 22:30:05.302
1774132205329,1774132205393,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.329
1774132205337,1774132205406,btc-updown-15m-1774132200,Down,trade,0.45,24.0,,0.44,0.45,2026-03-21 22:30:05.337
1774132205348,1774132205412,btc-updown-15m-1774132200,Down,trade,0.45,2.288887,,0.44,0.45,2026-03-21 22:30:05.348
1774132205351,1774132205413,btc-updown-15m-1774132200,Down,trade,0.45,5.222221,,0.44,0.45,2026-03-21 22:30:05.351
1774132205352,1774132205415,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.352
1774132205359,1774132205422,btc-updown-15m-1774132200,Down,trade,0.45,15.0,,0.44,0.45,2026-03-21 22:30:05.359
1774132205379,1774132205442,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.379
1774132205387,1774132205449,btc-updown-15m-1774132200,Down,trade,0.45,15.0,,0.44,0.45,2026-03-21 22:30:05.387
1774132205388,1774132205451,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.388
1774132205396,1774132205465,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.396
1774132205410,1774132205473,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.410
1774132205436,1774132205501,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.436
1774132205442,1774132205504,btc-updown-15m-1774132200,Down,trade,0.45,9.533332,,0.44,0.45,2026-03-21 22:30:05.442
1774132205446,1774132205510,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.446
1774132205446,1774132205517,btc-updown-15m-1774132200,Down,trade,0.45,15.0,,0.44,0.45,2026-03-21 22:30:05.446
1774132205451,1774132205517,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.451
1774132205467,1774132205534,btc-updown-15m-1774132200,Down,trade,0.45,24.0,,0.44,0.45,2026-03-21 22:30:05.467
1774132205468,1774132205536,btc-updown-15m-1774132200,Down,trade,0.45,4.444443,,0.44,0.45,2026-03-21 22:30:05.468
1774132205481,1774132205548,btc-updown-15m-1774132200,Down,trade,0.45,12.0,,0.44,0.45,2026-03-21 22:30:05.481
1774132205485,1774132205548,btc-updown-15m-1774132200,Down,trade,0.45,2.222221,,0.44,0.45,2026-03-21 22:30:05.485
1774132205487,1774132205550,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.487
1774132205513,1774132205581,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.513
1774132205529,1774132205590,btc-updown-15m-1774132200,Down,trade,0.45,2.222221,,0.44,0.45,2026-03-21 22:30:05.529
1774132205534,1774132205597,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.534
1774132205543,1774132205608,btc-updown-15m-1774132200,Down,trade,0.45,2.222221,,0.44,0.45,2026-03-21 22:30:05.543
1774132205557,1774132205620,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.557
1774132205571,1774132205638,btc-updown-15m-1774132200,Down,trade,0.45,2.222221,,0.44,0.45,2026-03-21 22:30:05.571
1774132205572,1774132205638,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.572
1774132205592,1774132205654,btc-updown-15m-1774132200,Down,trade,0.45,2.222221,,0.44,0.45,2026-03-21 22:30:05.592
1774132205602,1774132205674,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.602
1774132205603,1774132205675,btc-updown-15m-1774132200,Down,trade,0.45,5.0,,0.44,0.45,2026-03-21 22:30:05.603
1774132205656,1774132205717,btc-updown-15m-1774132200,Down,trade,0.45,56.666665,,0.44,0.45,2026-03-21 22:30:05.656
1774132205660,1774132205723,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.660
1774132205674,1774132205736,btc-updown-15m-1774132200,Down,trade,0.45,7.244443,,0.44,0.45,2026-03-21 22:30:05.674
1774132205716,1774132205779,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.716
1774132205719,1774132205782,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.719
1774132205742,1774132205805,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.742
1774132205748,1774132205810,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.748
1774132205751,1774132205813,btc-updown-15m-1774132200,Down,trade,0.45,7.244443,,0.44,0.45,2026-03-21 22:30:05.751
1774132205754,1774132205816,btc-updown-15m-1774132200,Down,trade,0.45,56.666665,,0.44,0.45,2026-03-21 22:30:05.754
1774132205755,1774132205818,btc-updown-15m-1774132200,Down,trade,0.45,24.0,,0.44,0.45,2026-03-21 22:30:05.755
1774132205774,1774132205837,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.774
1774132205790,1774132205853,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.790
1774132205794,1774132205857,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.794
1774132205798,1774132205860,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.798
1774132205805,1774132205872,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.805
1774132205809,1774132205871,btc-updown-15m-1774132200,Down,trade,0.45,10.4,,0.44,0.45,2026-03-21 22:30:05.809
1774132205823,1774132205885,btc-updown-15m-1774132200,Down,trade,0.45,2.222221,,0.44,0.45,2026-03-21 22:30:05.823
1774132205829,1774132205890,btc-updown-15m-1774132200,Down,trade,0.45,24.0,,0.44,0.45,2026-03-21 22:30:05.829
1774132205830,1774132205892,btc-updown-15m-1774132200,Down,trade,0.45,25.0,,0.44,0.45,2026-03-21 22:30:05.830
1774132205904,1774132205986,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.904
1774132205915,1774132205987,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.915
1774132205923,1774132205991,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.923
1774132205938,1774132205999,btc-updown-15m-1774132200,Down,trade,0.45,5.555554,,0.44,0.45,2026-03-21 22:30:05.938
1774132205945,1774132206007,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.945
1774132205953,1774132206015,btc-updown-15m-1774132200,Down,trade,0.45,3.155554,,0.44,0.45,2026-03-21 22:30:05.953
1774132205956,1774132206018,btc-updown-15m-1774132200,Down,trade,0.45,3.155554,,0.44,0.45,2026-03-21 22:30:05.956
1774132205976,1774132206052,btc-updown-15m-1774132200,Down,trade,0.45,16.0,,0.44,0.45,2026-03-21 22:30:05.976
1774132205997,1774132206059,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:05.997
1774132206002,1774132206068,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.002
1774132206030,1774132206093,btc-updown-15m-1774132200,Down,trade,0.45,5.0,,0.44,0.45,2026-03-21 22:30:06.030
1774132206034,1774132206096,btc-updown-15m-1774132200,Down,trade,0.45,6.666665,,0.44,0.45,2026-03-21 22:30:06.034
1774132206040,1774132206102,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.040
1774132206079,1774132206141,btc-updown-15m-1774132200,Down,trade,0.45,16.0,,0.44,0.45,2026-03-21 22:30:06.079
1774132206109,1774132206181,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.109
1774132206144,1774132206208,btc-updown-15m-1774132200,Down,trade,0.45,25.0,,0.44,0.45,2026-03-21 22:30:06.144
1774132206260,1774132206322,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.260
1774132206286,1774132206354,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.286
1774132206310,1774132206372,btc-updown-15m-1774132200,Down,trade,0.45,24.0,,0.44,0.45,2026-03-21 22:30:06.310
1774132206321,1774132206383,btc-updown-15m-1774132200,Down,trade,0.45,9.8,,0.44,0.45,2026-03-21 22:30:06.321
1774132206424,1774132206486,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.424
1774132206456,1774132206522,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.456
1774132206463,1774132206528,btc-updown-15m-1774132200,Down,trade,0.45,25.0,,0.44,0.45,2026-03-21 22:30:06.463
1774132206467,1774132206530,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.467
1774132206484,1774132206547,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.484
1774132206504,1774132206566,btc-updown-15m-1774132200,Down,trade,0.45,40.0,,0.44,0.45,2026-03-21 22:30:06.504
1774132206521,1774132206584,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.521
1774132206523,1774132206584,btc-updown-15m-1774132200,Down,trade,0.45,5.0,,0.44,0.45,2026-03-21 22:30:06.523
1774132206530,1774132206591,btc-updown-15m-1774132200,Down,trade,0.45,19.32,,0.44,0.45,2026-03-21 22:30:06.530
1774132206554,1774132206617,btc-updown-15m-1774132200,Down,trade,0.45,3.2,,0.44,0.45,2026-03-21 22:30:06.554
1774132206650,1774132206720,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.650
1774132206683,1774132206747,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.683
1774132206687,1774132206749,btc-updown-15m-1774132200,Down,trade,0.45,10.0,,0.44,0.45,2026-03-21 22:30:06.687
1774132206719,1774132206781,btc-updown-15m-1774132200,Down,trade,0.45,3.2,,0.44,0.45,2026-03-21 22:30:06.719
1774132206741,1774132206804,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.741
1774132206745,1774132206807,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.745
1774132206776,1774132206838,btc-updown-15m-1774132200,Down,trade,0.45,25.0,,0.44,0.45,2026-03-21 22:30:06.776
1774132206780,1774132206842,btc-updown-15m-1774132200,Down,trade,0.45,3.622221,,0.44,0.45,2026-03-21 22:30:06.780
1774132206954,1774132207113,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.954
1774132206973,1774132207113,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:06.973
1774132206984,1774132207078,btc-updown-15m-1774132200,Down,trade,0.45,2.222221,,0.44,0.45,2026-03-21 22:30:06.984
1774132207003,1774132207113,btc-updown-15m-1774132200,Down,trade,0.45,2.222221,,0.44,0.45,2026-03-21 22:30:07.003
1774132207028,1774132207170,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:07.028
1774132207055,1774132207199,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:07.055
1774132207063,1774132207170,btc-updown-15m-1774132200,Down,trade,0.45,5.0,,0.44,0.45,2026-03-21 22:30:07.063
1774132207080,1774132207199,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:07.080
1774132207084,1774132207170,btc-updown-15m-1774132200,Down,trade,0.45,25.0,,0.44,0.45,2026-03-21 22:30:07.084
1774132207086,1774132207216,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:07.086
1774132207114,1774132207217,btc-updown-15m-1774132200,Down,trade,0.45,11.488887,,0.44,0.45,2026-03-21 22:30:07.114
1774132207118,1774132207217,btc-updown-15m-1774132200,Down,trade,0.45,3.688887,,0.44,0.45,2026-03-21 22:30:07.118
1774132207284,1774132207350,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:07.284
1774132207393,1774132207460,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:07.393
1774132207400,1774132207475,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:07.400
1774132207428,1774132207492,btc-updown-15m-1774132200,Down,book,,,,0.44,0.45,2026-03-21 22:30:07.428
1774132207479,1774132207562,btc-updown-15m-1774132200,Down,trade,0.45,3.71111,,0.44,0.45,2026-03-21 22:30:07.479
1774132207577,1774132207641,btc-updown-15m-1774132200,Down,book,,,,0.44,0.46,2026-03-21 22:30:07.577
1774132207592,1774132207658,btc-updown-15m-1774132200,Down,trade,0.46,116.931303,,0.44,0.46,2026-03-21 22:30:07.592
1774132207832,1774132207898,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:07.832
1774132207846,1774132207908,btc-updown-15m-1774132200,Down,trade,0.46,11.0,,0.45,0.46,2026-03-21 22:30:07.846
1774132208111,1774132208180,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:08.111
1774132208347,1774132208413,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:08.347
1774132208391,1774132208454,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:08.391
1774132208393,1774132208455,btc-updown-15m-1774132200,Down,trade,0.46,2.173912,,0.45,0.46,2026-03-21 22:30:08.393
1774132208449,1774132208512,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:08.449
1774132208509,1774132208596,btc-updown-15m-1774132200,Down,trade,0.46,11.0,,0.45,0.46,2026-03-21 22:30:08.509
1774132208681,1774132208744,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:08.681
1774132208703,1774132208765,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:08.703
1774132208734,1774132208796,btc-updown-15m-1774132200,Down,trade,0.46,10.434781,,0.45,0.46,2026-03-21 22:30:08.734
1774132208753,1774132208814,btc-updown-15m-1774132200,Down,trade,0.46,5.0,,0.45,0.46,2026-03-21 22:30:08.753
1774132208902,1774132208973,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:08.902
1774132209050,1774132209122,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:09.050
1774132209100,1774132209164,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:09.100
1774132209109,1774132209171,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:09.109
1774132209117,1774132209179,btc-updown-15m-1774132200,Down,trade,0.46,50.0,,0.45,0.46,2026-03-21 22:30:09.117
1774132209139,1774132209201,btc-updown-15m-1774132200,Down,trade,0.46,50.0,,0.45,0.46,2026-03-21 22:30:09.139
1774132209187,1774132209250,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:09.187
1774132209217,1774132209279,btc-updown-15m-1774132200,Down,trade,0.46,5.0,,0.45,0.46,2026-03-21 22:30:09.217
1774132210021,1774132210083,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:10.021
1774132210064,1774132210127,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:10.064
1774132210099,1774132210166,btc-updown-15m-1774132200,Down,trade,0.46,10.869564,,0.45,0.46,2026-03-21 22:30:10.099
1774132210281,1774132210345,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:10.281
1774132210304,1774132210375,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:10.304
1774132210311,1774132210377,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:10.311
1774132210313,1774132210377,btc-updown-15m-1774132200,Down,trade,0.46,3.71739,,0.45,0.46,2026-03-21 22:30:10.313
1774132210318,1774132210380,btc-updown-15m-1774132200,Down,trade,0.46,10.0,,0.45,0.46,2026-03-21 22:30:10.318
1774132210319,1774132210383,btc-updown-15m-1774132200,Down,book,,,,0.45,0.46,2026-03-21 22:30:10.319
1774132210356,1774132210417,btc-updown-15m-1774132200,Down,trade,0.46,10.0,,0.45,0.46,2026-03-21 22:30:10.356
1774132210357,1774132210419,btc-updown-15m-1774132200,Down,trade,0.46,10.0,,0.45,0.46,2026-03-21 22:30:10.357
