ts_ms,received_ts_ms,window_slug,outcome,tick_type,price,size,side,best_bid,best_ask,timestamp
1774230681002,1774230681077,btc-updown-15m-1774230300,Up,trade,0.24,4.583332,,0.23,0.24,2026-03-23 01:51:21.002
1774230681430,1774230681713,btc-updown-15m-1774230300,Up,book,,,,0.25,0.26,2026-03-23 01:51:21.430
1774230681448,1774230681713,btc-updown-15m-1774230300,Up,book,,,,0.25,0.26,2026-03-23 01:51:21.448
1774230681460,1774230681727,btc-updown-15m-1774230300,Up,book,,,,0.25,0.26,2026-03-23 01:51:21.460
1774230681472,1774230681759,btc-updown-15m-1774230300,Up,book,,,,0.25,0.26,2026-03-23 01:51:21.472
1774230681481,1774230681759,btc-updown-15m-1774230300,Up,book,,,,0.26,0.28,2026-03-23 01:51:21.481
1774230681501,1774230681768,btc-updown-15m-1774230300,Up,book,,,,0.26,0.3,2026-03-23 01:51:21.501
1774230681515,1774230681831,btc-updown-15m-1774230300,Up,trade,0.26,12.076922,,0.26,0.3,2026-03-23 01:51:21.515
1774230681529,1774230681852,btc-updown-15m-1774230300,Up,trade,0.26,9.44,,0.26,0.3,2026-03-23 01:51:21.529
1774230681535,1774230681872,btc-updown-15m-1774230300,Up,trade,0.29,17.0,,0.26,0.3,2026-03-23 01:51:21.535
1774230681815,1774230682078,btc-updown-15m-1774230300,Up,book,,,,0.3,0.31,2026-03-23 01:51:21.815
1774230681851,1774230682116,btc-updown-15m-1774230300,Up,trade,0.3,28.11,,0.3,0.31,2026-03-23 01:51:21.851
1774230681973,1774230682222,btc-updown-15m-1774230300,Up,book,,,,0.3,0.31,2026-03-23 01:51:21.973
1774230681978,1774230682230,btc-updown-15m-1774230300,Up,book,,,,0.3,0.31,2026-03-23 01:51:21.978
1774230682019,1774230682274,btc-updown-15m-1774230300,Up,trade,0.3,5.0,,0.3,0.31,2026-03-23 01:51:22.019
1774230682069,1774230682306,btc-updown-15m-1774230300,Up,book,,,,0.31,0.32,2026-03-23 01:51:22.069
1774230682106,1774230682329,btc-updown-15m-1774230300,Up,book,,,,0.31,0.32,2026-03-23 01:51:22.106
1774230682109,1774230682334,btc-updown-15m-1774230300,Up,trade,0.31,24.8,,0.31,0.32,2026-03-23 01:51:22.109
1774230682161,1774230682419,btc-updown-15m-1774230300,Up,trade,0.32,19.4375,,0.31,0.32,2026-03-23 01:51:22.161
1774230682333,1774230682476,btc-updown-15m-1774230300,Up,book,,,,0.31,0.32,2026-03-23 01:51:22.333
1774230682409,1774230682536,btc-updown-15m-1774230300,Up,trade,0.32,5.03125,,0.31,0.32,2026-03-23 01:51:22.409
1774230682431,1774230682570,btc-updown-15m-1774230300,Up,book,,,,0.3,0.31,2026-03-23 01:51:22.431
1774230682448,1774230682596,btc-updown-15m-1774230300,Up,book,,,,0.3,0.31,2026-03-23 01:51:22.448
1774230682452,1774230682601,btc-updown-15m-1774230300,Up,book,,,,0.3,0.31,2026-03-23 01:51:22.452
1774230682456,1774230682603,btc-updown-15m-1774230300,Up,book,,,,0.3,0.31,2026-03-23 01:51:22.456
1774230682459,1774230682606,btc-updown-15m-1774230300,Up,book,,,,0.3,0.32,2026-03-23 01:51:22.459
1774230682469,1774230682614,btc-updown-15m-1774230300,Up,book,,,,0.3,0.31,2026-03-23 01:51:22.469
1774230682474,1774230682617,btc-updown-15m-1774230300,Up,trade,0.3,5.0,,0.3,0.31,2026-03-23 01:51:22.474
1774230682628,1774230682704,btc-updown-15m-1774230300,Up,book,,,,0.31,0.33,2026-03-23 01:51:22.628
1774230682647,1774230682721,btc-updown-15m-1774230300,Up,trade,0.32,129.0,,0.31,0.33,2026-03-23 01:51:22.647
1774230682653,1774230682729,btc-updown-15m-1774230300,Up,book,,,,0.32,0.33,2026-03-23 01:51:22.653
1774230682684,1774230682775,btc-updown-15m-1774230300,Up,trade,0.33,18.727271,,0.32,0.33,2026-03-23 01:51:22.684
1774230682776,1774230682846,btc-updown-15m-1774230300,Up,book,,,,0.32,0.33,2026-03-23 01:51:22.776
1774230682798,1774230682870,btc-updown-15m-1774230300,Up,book,,,,0.32,0.33,2026-03-23 01:51:22.798
1774230682842,1774230682918,btc-updown-15m-1774230300,Up,trade,0.32,5.0,,0.32,0.33,2026-03-23 01:51:22.842
1774230682948,1774230683025,btc-updown-15m-1774230300,Up,book,,,,0.32,0.34,2026-03-23 01:51:22.948
1774230682953,1774230683040,btc-updown-15m-1774230300,Up,book,,,,0.32,0.34,2026-03-23 01:51:22.953
1774230682957,1774230683040,btc-updown-15m-1774230300,Up,book,,,,0.32,0.34,2026-03-23 01:51:22.957
1774230682961,1774230683042,btc-updown-15m-1774230300,Up,book,,,,0.32,0.34,2026-03-23 01:51:22.961
1774230683061,1774230683133,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.061
1774230683075,1774230683160,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.075
1774230683091,1774230683163,btc-updown-15m-1774230300,Up,trade,0.34,20.0,,0.34,0.35,2026-03-23 01:51:23.091
1774230683107,1774230683177,btc-updown-15m-1774230300,Up,trade,0.34,4.76,,0.34,0.35,2026-03-23 01:51:23.107
1774230683280,1774230683351,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.280
1774230683453,1774230683523,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.453
1774230683461,1774230683532,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.461
1774230683526,1774230683599,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.526
1774230683745,1774230683816,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.745
1774230683775,1774230683846,btc-updown-15m-1774230300,Up,trade,0.35,5.1,,0.34,0.35,2026-03-23 01:51:23.775
1774230683800,1774230683871,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.800
1774230683804,1774230683875,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.804
1774230683834,1774230683904,btc-updown-15m-1774230300,Up,trade,0.35,3.0,,0.34,0.35,2026-03-23 01:51:23.834
1774230683916,1774230684018,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.916
1774230683920,1774230684022,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:23.920
1774230683956,1774230684035,btc-updown-15m-1774230300,Up,trade,0.34,2.27,,0.34,0.35,2026-03-23 01:51:23.956
1774230684024,1774230684100,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:24.024
1774230684056,1774230684133,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:24.056
1774230684072,1774230684145,btc-updown-15m-1774230300,Up,trade,0.35,3.257141,,0.34,0.35,2026-03-23 01:51:24.072
1774230684156,1774230684232,btc-updown-15m-1774230300,Up,book,,,,0.34,0.35,2026-03-23 01:51:24.156
1774230684199,1774230684273,btc-updown-15m-1774230300,Up,book,,,,0.33,0.35,2026-03-23 01:51:24.199
1774230684421,1774230684509,btc-updown-15m-1774230300,Up,book,,,,0.33,0.34,2026-03-23 01:51:24.421
1774230684441,1774230684533,btc-updown-15m-1774230300,Up,book,,,,0.33,0.35,2026-03-23 01:51:24.441
1774230684471,1774230684569,btc-updown-15m-1774230300,Up,trade,0.34,5.285713,,0.33,0.35,2026-03-23 01:51:24.471
1774230684544,1774230684632,btc-updown-15m-1774230300,Up,book,,,,0.33,0.34,2026-03-23 01:51:24.544
1774230684680,1774230684752,btc-updown-15m-1774230300,Up,book,,,,0.33,0.34,2026-03-23 01:51:24.680
1774230684713,1774230684794,btc-updown-15m-1774230300,Up,book,,,,0.32,0.34,2026-03-23 01:51:24.713
1774230685319,1774230685495,btc-updown-15m-1774230300,Up,book,,,,0.31,0.32,2026-03-23 01:51:25.319
1774230685463,1774230685553,btc-updown-15m-1774230300,Up,book,,,,0.31,0.32,2026-03-23 01:51:25.463
1774230685499,1774230685583,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:25.499
1774230685504,1774230685583,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:25.504
1774230685541,1774230685617,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:25.541
1774230685582,1774230685663,btc-updown-15m-1774230300,Up,trade,0.29,15.41,,0.29,0.3,2026-03-23 01:51:25.582
1774230685759,1774230685830,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:25.759
1774230685802,1774230685872,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:25.802
1774230685834,1774230685906,btc-updown-15m-1774230300,Up,trade,0.3,16.66,,0.29,0.3,2026-03-23 01:51:25.834
1774230685840,1774230685913,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:25.840
1774230685870,1774230685939,btc-updown-15m-1774230300,Up,trade,0.29,1.96,,0.29,0.3,2026-03-23 01:51:25.870
1774230685999,1774230686103,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:25.999
1774230686622,1774230686692,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:26.622
1774230686652,1774230686721,btc-updown-15m-1774230300,Up,trade,0.3,10.0,,0.29,0.3,2026-03-23 01:51:26.652
1774230686955,1774230687075,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:26.955
1774230687097,1774230687310,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:27.097
1774230687132,1774230687360,btc-updown-15m-1774230300,Up,trade,0.29,37.96,,0.29,0.3,2026-03-23 01:51:27.132
1774230687134,1774230687360,btc-updown-15m-1774230300,Up,book,,,,0.29,0.3,2026-03-23 01:51:27.134
1774230687141,1774230687372,btc-updown-15m-1774230300,Up,book,,,,0.27,0.3,2026-03-23 01:51:27.141
1774230687146,1774230687372,btc-updown-15m-1774230300,Up,book,,,,0.27,0.3,2026-03-23 01:51:27.146
1774230687177,1774230687435,btc-updown-15m-1774230300,Up,trade,0.3,16.66,,0.27,0.3,2026-03-23 01:51:27.177
1774230687227,1774230687479,btc-updown-15m-1774230300,Up,book,,,,0.25,0.28,2026-03-23 01:51:27.227
1774230687235,1774230687481,btc-updown-15m-1774230300,Up,book,,,,0.25,0.28,2026-03-23 01:51:27.235
1774230687242,1774230687486,btc-updown-15m-1774230300,Up,book,,,,0.25,0.28,2026-03-23 01:51:27.242
1774230687253,1774230687492,btc-updown-15m-1774230300,Up,book,,,,0.25,0.28,2026-03-23 01:51:27.253
1774230687257,1774230687497,btc-updown-15m-1774230300,Up,book,,,,0.25,0.28,2026-03-23 01:51:27.257
1774230687271,1774230687506,btc-updown-15m-1774230300,Up,trade,0.25,14.01,,0.25,0.28,2026-03-23 01:51:27.271
1774230687288,1774230687515,btc-updown-15m-1774230300,Up,book,,,,0.24,0.27,2026-03-23 01:51:27.288
1774230687800,1774230687870,btc-updown-15m-1774230300,Up,book,,,,0.24,0.26,2026-03-23 01:51:27.800
1774230687824,1774230687898,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:27.824
1774230687867,1774230687937,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:27.867
1774230687905,1774230687974,btc-updown-15m-1774230300,Up,trade,0.25,4.4,,0.24,0.25,2026-03-23 01:51:27.905
1774230688097,1774230688169,btc-updown-15m-1774230300,Up,book,,,,0.23,0.25,2026-03-23 01:51:28.097
1774230688131,1774230688201,btc-updown-15m-1774230300,Up,trade,0.24,32.0,,0.23,0.25,2026-03-23 01:51:28.131
1774230688270,1774230688343,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:28.270
1774230688302,1774230688372,btc-updown-15m-1774230300,Up,trade,0.24,14.01,,0.24,0.25,2026-03-23 01:51:28.302
1774230688303,1774230688376,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:28.303
1774230688314,1774230688387,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:28.314
1774230688351,1774230688429,btc-updown-15m-1774230300,Up,trade,0.25,4.4,,0.24,0.25,2026-03-23 01:51:28.351
1774230688473,1774230688545,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:28.473
1774230688505,1774230688574,btc-updown-15m-1774230300,Up,trade,0.25,20.0,,0.24,0.25,2026-03-23 01:51:28.505
1774230688524,1774230688598,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:28.524
1774230688551,1774230688620,btc-updown-15m-1774230300,Up,trade,0.24,9.48,,0.24,0.25,2026-03-23 01:51:28.551
1774230688681,1774230688751,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:28.681
1774230688708,1774230688785,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:28.708
1774230688713,1774230688793,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:28.713
1774230688739,1774230688811,btc-updown-15m-1774230300,Up,trade,0.25,4.4,,0.24,0.25,2026-03-23 01:51:28.739
1774230688957,1774230689031,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:28.957
1774230688989,1774230689059,btc-updown-15m-1774230300,Up,trade,0.25,4.0,,0.24,0.25,2026-03-23 01:51:28.989
1774230689181,1774230689252,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:29.181
1774230689215,1774230689286,btc-updown-15m-1774230300,Up,trade,0.25,4.4,,0.24,0.25,2026-03-23 01:51:29.215
1774230689494,1774230689565,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:29.494
1774230689796,1774230689868,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:29.796
1774230689827,1774230689896,btc-updown-15m-1774230300,Up,trade,0.25,20.0,,0.24,0.25,2026-03-23 01:51:29.827
1774230689916,1774230689988,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:29.916
1774230689929,1774230690001,btc-updown-15m-1774230300,Up,book,,,,0.23,0.25,2026-03-23 01:51:29.929
1774230689945,1774230690015,btc-updown-15m-1774230300,Up,trade,0.25,4.4,,0.23,0.25,2026-03-23 01:51:29.945
1774230689962,1774230690032,btc-updown-15m-1774230300,Up,trade,0.24,16.95,,0.23,0.25,2026-03-23 01:51:29.962
1774230690258,1774230690329,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:30.258
1774230690270,1774230690345,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:30.270
1774230690306,1774230690377,btc-updown-15m-1774230300,Up,trade,0.25,43.0,,0.24,0.25,2026-03-23 01:51:30.306
1774230690364,1774230690434,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:30.364
1774230690398,1774230690467,btc-updown-15m-1774230300,Up,trade,0.24,4.59,,0.24,0.25,2026-03-23 01:51:30.398
1774230690416,1774230690486,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:30.416
1774230690558,1774230690631,btc-updown-15m-1774230300,Up,book,,,,0.24,0.25,2026-03-23 01:51:30.558
1774230690592,1774230690663,btc-updown-15m-1774230300,Up,trade,0.25,4.4,,0.24,0.25,2026-03-23 01:51:30.592
1774230690974,1774230691055,btc-updown-15m-1774230300,Up,book,,,,0.24,0.26,2026-03-23 01:51:30.974
1774230690996,1774230691071,btc-updown-15m-1774230300,Up,trade,0.26,351.484614,,0.24,0.26,2026-03-23 01:51:30.996
1774230691193,1774230691264,btc-updown-15m-1774230300,Up,book,,,,0.25,0.26,2026-03-23 01:51:31.193
